ear tag,genotype,Cage,cage.size,sex,DOB,date,experiment week,age (weeks),HFD (Y/N),food initial (g),food final (g),food eaten per mouse,Notes,calorie.intake,,,,
7290,fl/fl;+/+,1378,3,F,11/2/2018,12/04/2018,2,4,N,290.7,343.2,20.0,,58.2,,,,
7291,fl/fl;+/+,1378,3,F,11/2/2018,12/04/2018,2,4,N,290.7,343.2,20.0,,58.2,,,,
7293,fl/fl;+/+,1378,3,F,11/2/2018,12/04/2018,2,4,N,290.7,343.2,20.0,,58.2,,,,
7286,fl/fl;tg/+,1392,2,M,11/2/2018,12/04/2018,2,4,N,300.3,336.7,25.4,,73.7685,,,,
7280,fl/fl;tg/+,1392,2,M,11/2/2018,12/04/2018,2,4,N,300.3,336.7,25.4,,73.7685,,,,
7278,fl/fl;tg/+,1393,2,F,11/2/2018,12/04/2018,2,4,N,300.2,345.8,24.1,,69.9855,,,,
7292,fl/fl;tg/+,1393,2,F,11/2/2018,12/04/2018,2,4,N,300.2,345.8,24.1,,69.9855,,,,
7346,fl/fl;tg/+,1398,2,F,11/12/2018,12/04/2018,1,3,N,,378.2,,,0,,,,
7348,fl/fl;tg/+,1398,2,F,11/12/2018,12/04/2018,1,3,N,,378.2,,,0,,,,
7350,fl/fl;+/+,1399,1,F,11/12/2018,12/04/2018,1,3,N,,389.9,,,0,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,12/11/2018,32,44,N,307.7,392.8,19.3,,56.163,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,12/11/2018,32,37,N,296.2,354.5,23.0,,66.7845,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,12/11/2018,32,37,N,296.2,354.5,23.0,,66.7845,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,12/11/2018,32,35,N,304.0,343.2,33.9,,98.649,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,12/11/2018,32,35,N,300.8,351.9,26.3,,76.533,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,12/11/2018,28,31,N,313.0,343.0,18.7,,54.417,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,12/11/2018,28,31,N,307.6,345.7,20.1,,58.491,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,12/11/2018,28,31,N,306.7,369.9,22.9,,66.639,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,12/11/2018,28,31,N,306.7,369.9,22.9,,66.639,,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,12/11/2018,28,31,N,313.8,353.3,22.6,,65.766,,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,12/11/2018,27,30,N,310.2,345.4,15.5,,45.105,,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,12/11/2018,27,30,Y,318.1,356.7,15.6,,73.476,,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,12/11/2018,25,28,Y,326.7,359.8,15.4,,72.2985,,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,12/11/2018,25,28,Y,326.7,359.8,15.4,,72.2985,,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,12/11/2018,25,28,Y,332.4,352.0,14.7,,69.237,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,12/11/2018,25,27,Y,339.4,339.4,17.3,,81.483,,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,12/11/2018,25,28,Y,310.7,351.6,23.1,,108.801,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,12/11/2018,22,24,Y,324.2,358.1,14.8,,69.708,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,12/11/2018,22,24,Y,306.4,353.4,25.0,*,117.5145,,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,12/11/2018,22,24,Y,306.4,353.4,25.0,*,117.5145,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,12/11/2018,22,24,Y,304.5,358.0,24.4,*,114.6885,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,12/11/2018,22,24,Y,304.5,358.0,24.4,*,114.6885,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,12/11/2018,21,23,Y,262.1,348.6,30.3,**,142.87,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,12/11/2018,21,23,Y,262.1,348.6,30.3,**,142.87,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,12/11/2018,21,23,Y,262.1,348.6,30.3,**,142.87,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,12/11/2018,21,24,Y,337.7,337.7,14.4,,67.824,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,12/11/2018,18,27,N,311.4,356.6,18.2,,52.962,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,12/11/2018,18,27,N,335.3,335.3,12.2,,35.502,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,12/11/2018,18,21,Y,,,,*,0,<- what happened to this cage??,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,12/11/2018,18,21,Y,,,,*,0,<- what happened to this cage??,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,12/11/2018,11,14,Y,275.5,344.5,25.9,*,121.832,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,12/11/2018,11,14,Y,275.5,344.5,25.9,*,121.832,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,12/11/2018,11,14,Y,275.5,344.5,25.9,*,121.832,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,12/11/2018,11,14,Y,321.8,321.8,19.4,,91.374,,,,
7279,fl/fl;+/+,1371,3,M,11/2/2018,12/11/2018,3,5,N,263.3,345.7,28.2,,82.159,,,,
7280,fl/fl;+/+,1371,3,M,11/2/2018,12/11/2018,3,5,N,263.3,345.7,28.2,,82.159,,,,
7281,fl/fl;+/+,1371,3,M,11/2/2018,12/11/2018,3,5,N,263.3,345.7,28.2,,82.159,,,,
7278,fl/fl;+/+,1372,4,F,11/2/2018,12/11/2018,3,5,N,247.3,348.9,21.9,,63.65625,,,,
7282,fl/fl;+/+,1372,4,F,11/2/2018,12/11/2018,3,5,N,247.3,348.9,21.9,,63.65625,,,,
7283,fl/fl;+/+,1372,4,F,11/2/2018,12/11/2018,3,5,N,247.3,348.9,21.9,,63.65625,,,,
7284,fl/fl;+/+,1372,4,F,11/2/2018,12/11/2018,3,5,N,247.3,348.9,21.9,,63.65625,,,,
7285,fl/fl;+/+,1377,5,M,11/2/2018,12/11/2018,3,5,N,189.7,353.6,28.0,,81.48,,,,
7287,fl/fl;+/+,1377,5,M,11/2/2018,12/11/2018,3,5,N,189.7,353.6,28.0,,81.48,,,,
7288,fl/fl;+/+,1377,5,M,11/2/2018,12/11/2018,3,5,N,189.7,353.6,28.0,,81.48,,,,
7289,fl/fl;+/+,1377,5,M,11/2/2018,12/11/2018,3,5,N,189.7,353.6,28.0,,81.48,,,,
7340,fl/fl;+/+,1378,5,M,11/3/2018,12/11/2018,3,5,N,282.3,354.4,12.2,,35.4438,,,,
7290,fl/fl;+/+,1378,3,F,11/2/2018,12/11/2018,3,5,N,282.3,354.4,20.3,,59.073,,,,
7291,fl/fl;+/+,1378,3,F,11/2/2018,12/11/2018,3,5,N,282.3,354.4,20.3,,59.073,,,,
7293,fl/fl;+/+,1378,3,F,11/2/2018,12/11/2018,3,5,N,282.3,354.4,20.3,,59.073,,,,
7286,fl/fl;tg/+,1392,2,M,11/2/2018,12/11/2018,3,5,N,276.8,358.2,30.0,,87.1545,,,,
7280,fl/fl;tg/+,1392,2,M,11/2/2018,12/11/2018,3,5,N,276.8,358.2,30.0,,87.1545,,,,
7278,fl/fl;tg/+,1393,2,F,11/2/2018,12/11/2018,3,5,N,301.9,356.8,22.0,,63.8745,,,,
7292,fl/fl;tg/+,1393,2,F,11/2/2018,12/11/2018,3,5,N,301.9,356.8,22.0,,63.8745,,,,
7346,fl/fl;tg/+,1398,2,F,11/12/2018,12/11/2018,2,4,N,338.2,364.7,20.0,,58.2,,,,
7348,fl/fl;tg/+,1398,2,F,11/12/2018,12/11/2018,2,4,N,338.2,364.7,20.0,,58.2,,,,
7350,fl/fl;+/+,1399,1,F,11/12/2018,12/11/2018,2,4,N,374.6,374.6,15.3,,44.523,,,,
7352,fl/fl;tg/+,1394,2,M,11/13/2018,12/11/2018,1,4,N,,348.7,,,0,,,,
7353,fl/fl;tg/+,1394,2,M,11/13/2018,12/11/2018,1,4,N,,348.7,,,0,,,,
7354,fl/fl;+/+,1404,4,F,11/13/2018,12/11/2018,1,4,N,,360.1,,,0,,,,
7355,fl/fl;+/+,1404,4,F,11/13/2018,12/11/2018,1,4,N,,360.1,,,0,,,,
7356,fl/fl;+/+,1404,4,F,11/13/2018,12/11/2018,1,4,N,,360.1,,,0,,,,
7357,fl/fl;+/+,1404,4,F,11/13/2018,12/11/2018,1,4,N,,360.1,,,0,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,12/18/2018,33,45,N,366.6,392.0,26.2,,76.242,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,12/18/2018,33,38,N,316.4,384.0,19.1,,55.4355,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,12/18/2018,33,38,N,316.4,384.0,19.1,,55.4355,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,12/18/2018,33,36,N,297.2,392.9,46.0,,133.86,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,12/18/2018,33,36,N,320.6,384.8,31.3,,91.083,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,12/18/2018,29,32,N,322.5,389.5,20.5,,59.655,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,12/18/2018,29,32,N,322.2,380.5,23.5,,68.385,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,12/18/2018,29,32,N,321,379.8,24.5,,71.1495,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,12/18/2018,29,32,N,321,379.8,24.5,,71.1495,,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,12/18/2018,29,32,N,328.7,370.3,24.6,,71.586,,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,12/18/2018,28,31,N,328.9,367.8,16.5,,48.015,,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,12/18/2018,28,31,Y,340.1,380.7,16.6,,78.186,,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,12/18/2018,26,29,Y,328.9,392.5,15.5,,72.7695,,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,12/18/2018,26,29,Y,328.9,392.5,15.5,,72.7695,,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,12/18/2018,26,29,Y,336.9,386.8,15.1,,71.121,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,12/18/2018,26,28,Y,317.7,377.3,21.7,,102.207,,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,12/18/2018,26,29,Y,324.2,377.5,27.4,,129.054,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,12/18/2018,23,25,Y,342.7,382.1,15.4,,72.534,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,12/18/2018,23,25,Y,314.9,393.5,19.3,,90.6675,,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,12/18/2018,23,25,Y,314.9,393.5,19.3,,90.6675,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,12/18/2018,23,25,Y,316,387.1,21.0,,98.91,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,12/18/2018,23,25,Y,316,387.1,21.0,,98.91,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,12/18/2018,22,24,Y,291.8,391.6,18.9,,89.176,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,12/18/2018,22,24,Y,291.8,391.6,18.9,,89.176,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,12/18/2018,22,24,Y,291.8,391.6,18.9,,89.176,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,12/18/2018,22,25,Y,322.5,395.4,15.2,,71.592,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,12/18/2018,19,28,N,336.4,380.6,20.2,,58.782,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,12/18/2018,19,28,N,319.6,389.0,15.7,,45.687,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,12/18/2018,12,15,Y,274.9,405.5,23.2,,109.272,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,12/18/2018,12,15,Y,274.9,405.5,23.2,,109.272,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,12/18/2018,12,15,Y,274.9,405.5,23.2,,109.272,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,12/18/2018,12,15,Y,300.6,354.3,21.2,,99.852,,,,
7279,fl/fl;+/+,1371,3,M,11/2/2018,12/18/2018,4,6,N,254.4,404.2,30.4,,88.561,,,,
7280,fl/fl;+/+,1371,3,M,11/2/2018,12/18/2018,4,6,N,254.4,404.2,30.4,,88.561,,,,
7281,fl/fl;+/+,1371,3,M,11/2/2018,12/18/2018,4,6,N,254.4,404.2,30.4,,88.561,,,,
7278,fl/fl;+/+,1372,4,F,11/2/2018,12/18/2018,4,6,N,252.8,415.1,24.0,,69.91275,,,,
7282,fl/fl;+/+,1372,4,F,11/2/2018,12/18/2018,4,6,N,252.8,415.1,24.0,,69.91275,,,,
7283,fl/fl;+/+,1372,4,F,11/2/2018,12/18/2018,4,6,N,252.8,415.1,24.0,,69.91275,,,,
7284,fl/fl;+/+,1372,4,F,11/2/2018,12/18/2018,4,6,N,252.8,415.1,24.0,,69.91275,,,,
7285,fl/fl;+/+,1377,5,M,11/2/2018,12/18/2018,4,6,N,213.2,417.3,28.1,,81.7128,,,,
7287,fl/fl;+/+,1377,5,M,11/2/2018,12/18/2018,4,6,N,213.2,417.3,28.1,,81.7128,,,,
7288,fl/fl;+/+,1377,5,M,11/2/2018,12/18/2018,4,6,N,213.2,417.3,28.1,,81.7128,,,,
7289,fl/fl;+/+,1377,5,M,11/2/2018,12/18/2018,4,6,N,213.2,417.3,28.1,,81.7128,,,,
7340,fl/fl;+/+,1377,5,M,11/3/2018,12/18/2018,4,6,N,291.5,417.3,12.6,,36.6078,,,,
7290,fl/fl;+/+,1378,3,F,11/2/2018,12/18/2018,4,6,N,291.5,409.3,21.0,,61.013,,,,
7291,fl/fl;+/+,1378,3,F,11/2/2018,12/18/2018,4,6,N,291.5,409.3,21.0,,61.013,,,,
7293,fl/fl;+/+,1378,3,F,11/2/2018,12/18/2018,4,6,N,291.5,409.3,21.0,,61.013,,,,
7286,fl/fl;tg/+,1392,2,M,11/2/2018,12/18/2018,4,6,N,288.1,400.8,35.1,,101.9955,,,,
7280,fl/fl;tg/+,1392,2,M,11/2/2018,12/18/2018,4,6,N,288.1,400.8,35.1,,101.9955,,,,
7278,fl/fl;tg/+,1393,2,F,11/2/2018,12/18/2018,4,6,N,312.5,382.1,22.2,,64.4565,,,,
7292,fl/fl;tg/+,1393,2,F,11/2/2018,12/18/2018,4,6,N,312.5,382.1,22.2,,64.4565,,,,
7346,fl/fl;tg/+,1398,2,F,11/12/2018,12/18/2018,3,5,N,313.0,383.0,25.9,,75.2235,,,,
7348,fl/fl;tg/+,1398,2,F,11/12/2018,12/18/2018,3,5,N,313.0,383.0,25.9,,75.2235,,,,
7350,fl/fl;+/+,1399,1,F,11/12/2018,12/18/2018,3,5,N,352.5,380.5,22.1,,64.311,,,,
7352,fl/fl;tg/+,1394,2,M,11/13/2018,12/18/2018,2,5,N,296.3,364.6,26.2,,76.242,,,,
7353,fl/fl;tg/+,1394,2,M,11/13/2018,12/18/2018,2,5,N,296.3,364.6,26.2,,76.242,,,,
7354,fl/fl;+/+,1404,4,F,11/13/2018,12/18/2018,2,5,N,270.8,366.8,22.3,,64.96575,,,,
7355,fl/fl;+/+,1404,4,F,11/13/2018,12/18/2018,2,5,N,270.8,366.8,22.3,,64.96575,,,,
7356,fl/fl;+/+,1404,4,F,11/13/2018,12/18/2018,2,5,N,270.8,366.8,22.3,,64.96575,,,,
7357,fl/fl;+/+,1404,4,F,11/13/2018,12/18/2018,2,5,N,270.8,366.8,22.3,,64.96575,,,,
7425,fl/fl;tg/+,9754,3,M,11/25/2018,12/18/2018,1,3,N,,346.5,,,0,,,,
7426,fl/fl;tg/+,9754,3,M,11/25/2018,12/18/2018,1,3,N,,346.5,,,0,,,,
7427,fl/fl;tg/+,9754,3,M,11/25/2018,12/18/2018,1,3,N,,346.5,,,0,,,,
7428,fl/fl;+/+,9755,3,F,11/25/2018,12/18/2018,1,3,N,,330.7,,,0,,,,
7429,fl/fl;+/+,9755,3,F,11/25/2018,12/18/2018,1,3,N,,330.7,,,0,,,,
7431,fl/fl;+/+,9755,3,F,11/25/2018,12/18/2018,1,3,N,,330.7,,,0,,,,
7430,fl/fl;tg/+,9756,1,F,11/25/2018,12/18/2018,1,3,N,,338.3,,,0,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,12/25/2018,34,46,N,346.8,346.8,21.1,,61.3816,imputed,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,12/25/2018,34,39,N,302.4,336.9,19.0,,55.4064,imputed,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,12/25/2018,34,39,N,302.4,336.9,19.0,,55.4064,imputed,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,12/25/2018,34,37,N,302.1,342.5,42.4,,123.3064,imputed,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,12/25/2018,34,37,N,325.7,325.7,27.6,,80.2578,imputed,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,12/25/2018,30,33,N,344.7,344.8,20.9,,60.8384,imputed,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,12/25/2018,30,33,N,331.2,331.2,23.0,,66.9494,imputed,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,12/25/2018,30,33,N,281.8,340.4,22.9,,66.542,imputed,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,12/25/2018,30,33,N,281.8,340.4,22.9,,66.542,imputed,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,12/25/2018,30,33,N,317.4,331.2,24.7,,71.8382,imputed,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,12/25/2018,29,32,N,334.7,334.7,15.4,,44.9498,imputed,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,12/25/2018,29,32,Y,346.1,346.1,16.1,,76.0508,imputed,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,12/25/2018,27,30,Y,330.6,330.6,14.4,,68.0281,imputed,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,12/25/2018,27,30,Y,330.6,330.6,14.4,,68.0281,imputed,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,12/25/2018,27,30,Y,351.3,351.3,16.6,,78.029,imputed,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,12/25/2018,27,29,Y,338.4,338.4,18.2,,85.5022,imputed,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,12/25/2018,27,30,Y,321.8,342,26.0,,122.4286,imputed,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,12/25/2018,24,26,Y,317.7,347.7,30.1,,141.5512,imputed,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,12/25/2018,24,26,Y,314.5,348.1,18.4,,86.821,imputed,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,12/25/2018,24,26,Y,314.5,348.1,18.4,,86.821,imputed,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,12/25/2018,24,26,Y,310.3,340.4,17.9,,84.4032,imputed,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,12/25/2018,24,26,Y,310.3,340.4,17.9,,84.4032,imputed,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,12/25/2018,23,25,Y,270.5,341.1,18.8,,88.72593333,imputed,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,12/25/2018,23,25,Y,270.5,341.1,18.8,,88.72593333,imputed,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,12/25/2018,23,25,Y,270.5,341.1,18.8,,88.72593333,imputed,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,12/25/2018,23,26,Y,360.6,360.6,16.2,,76.4904,imputed,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,12/25/2018,20,29,N,336.6,336.6,20.5,,59.752,imputed,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,12/25/2018,20,29,N,352.2,352.2,17.2,,49.9744,imputed,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,12/25/2018,13,16,Y,289,330.5,18.1,,85.35566667,imputed,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,12/25/2018,13,16,Y,289,330.5,18.1,,85.35566667,imputed,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,12/25/2018,13,16,Y,289,330.5,18.1,,85.35566667,imputed,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,12/25/2018,13,16,Y,303.5,340.3,23.7,,111.6584,imputed,,,
7279,fl/fl;+/+,1371,3,M,11/2/2018,12/25/2018,5,7,N,191.8,346.1,33.0,,96.1464,imputed,,,
7280,fl/fl;+/+,1371,3,M,11/2/2018,12/25/2018,5,7,N,191.8,346.1,33.0,,96.1464,imputed,,,
7281,fl/fl;+/+,1371,3,M,11/2/2018,12/25/2018,5,7,N,191.8,346.1,33.0,,96.1464,imputed,,,
7278,fl/fl;+/+,1372,4,F,11/2/2018,12/25/2018,5,7,N,206.1,338.9,24.4,,70.9555,imputed,,,
7282,fl/fl;+/+,1372,4,F,11/2/2018,12/25/2018,5,7,N,206.4,338.9,24.3,,70.85365,imputed,,,
7283,fl/fl;+/+,1372,4,F,11/2/2018,12/25/2018,5,7,N,206.4,338.9,24.3,,70.85365,imputed,,,
7284,fl/fl;+/+,1372,4,F,11/2/2018,12/25/2018,5,7,N,206.4,338.9,24.3,,70.85365,imputed,,,
7285,fl/fl;+/+,1377,5,M,11/2/2018,12/25/2018,5,7,N,101.6,350.9,29.5,,85.74412,imputed,,,
7287,fl/fl;+/+,1377,5,M,11/2/2018,12/25/2018,5,7,N,101.6,350.9,29.5,,85.74412,imputed,,,
7288,fl/fl;+/+,1377,5,M,11/2/2018,12/25/2018,5,7,N,101.6,350.9,29.5,,85.74412,imputed,,,
7289,fl/fl;+/+,1377,5,M,11/2/2018,12/25/2018,5,7,N,101.6,350.9,29.5,,85.74412,imputed,,,
7340,fl/fl;+/+,1377,5,M,11/3/2018,12/25/2018,5,7,N,101.6,350.9,29.5,,85.74412,imputed,,,
7290,fl/fl;+/+,1378,3,F,11/2/2018,12/25/2018,5,7,N,277.6,350.1,20.5,,59.6162,imputed,,,
7291,fl/fl;+/+,1378,3,F,11/2/2018,12/25/2018,5,7,N,277.6,350.1,20.5,,59.6162,imputed,,,
7293,fl/fl;+/+,1378,3,F,11/2/2018,12/25/2018,5,7,N,277.6,350.1,20.5,,59.6162,imputed,,,
7286,fl/fl;tg/+,1392,2,M,11/2/2018,12/25/2018,5,7,N,261.1,349.5,32.6,,94.8563,imputed,,,
7280,fl/fl;tg/+,1392,2,M,11/2/2018,12/25/2018,5,7,N,261.1,349.5,32.6,,94.8563,imputed,,,
7278,fl/fl;tg/+,1393,2,F,11/2/2018,12/25/2018,5,7,N,283.7,341.7,23.0,,66.8136,imputed,,,
7292,fl/fl;tg/+,1393,2,F,11/2/2018,12/25/2018,5,7,N,283.7,341.7,23.0,,66.8136,imputed,,,
7346,fl/fl;tg/+,1398,2,F,11/12/2018,12/25/2018,4,6,N,262,354.1,28.2,,82.159,imputed,,,
7348,fl/fl;tg/+,1398,2,F,11/12/2018,12/25/2018,4,6,N,262,354.1,28.2,,82.159,imputed,,,
7350,fl/fl;+/+,1399,1,F,11/12/2018,12/25/2018,4,6,N,335.8,335.8,20.9,,60.7026,imputed,,,
7352,fl/fl;tg/+,1394,2,M,11/13/2018,12/25/2018,3,6,N,250,334,26.7,,77.8134,imputed,,,
7353,fl/fl;tg/+,1394,2,M,11/13/2018,12/25/2018,3,6,N,250,334,26.7,,77.8134,imputed,,,
7354,fl/fl;+/+,1404,4,F,11/13/2018,12/25/2018,3,6,N,167.8,350.7,23.2,,67.5605,imputed,,,
7355,fl/fl;+/+,1404,4,F,11/13/2018,12/25/2018,3,6,N,167.8,350.7,23.2,,67.5605,imputed,,,
7356,fl/fl;+/+,1404,4,F,11/13/2018,12/25/2018,3,6,N,167.8,350.7,23.2,,67.5605,imputed,,,
7357,fl/fl;+/+,1404,4,F,11/13/2018,12/25/2018,3,6,N,167.8,350.7,23.2,,67.5605,imputed,,,
7425,fl/fl;tg/+,9754,3,M,11/25/2018,12/25/2018,2,4,N,187.9,345.3,24.7,,71.79293333,imputed,,,
7426,fl/fl;tg/+,9754,3,M,11/25/2018,12/25/2018,2,4,N,187.9,345.3,24.7,,71.79293333,imputed,,,
7427,fl/fl;tg/+,9754,3,M,11/25/2018,12/25/2018,2,4,N,187.9,345.3,24.7,,71.79293333,imputed,,,
7428,fl/fl;+/+,9755,3,F,11/25/2018,12/25/2018,2,4,N,189.2,345.3,22.0,,64.05233333,imputed,,,
7429,fl/fl;+/+,9755,3,F,11/25/2018,12/25/2018,2,4,N,189.2,345.3,22.0,,64.05233333,imputed,,,
7431,fl/fl;+/+,9755,3,F,11/25/2018,12/25/2018,2,4,N,189.2,345.3,22.0,,64.05233333,imputed,,,
7430,fl/fl;tg/+,9756,1,F,11/25/2018,12/25/2018,2,4,N,285.6,334.1,24.6,,71.5666,imputed,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,1/2/2019,35,47,N,346.8,346.8,21.1,,61.3816,imputed,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,1/2/2019,35,40,N,302.4,336.9,19.0,,55.4064,imputed,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,1/2/2019,35,40,N,302.4,336.9,19.0,,55.4064,imputed,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,1/2/2019,35,38,N,302.1,342.5,42.4,,123.3064,imputed,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,1/2/2019,35,38,N,325.7,325.7,27.6,,80.2578,imputed,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,1/2/2019,31,34,N,344.7,344.8,20.9,,60.8384,imputed,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,1/2/2019,31,34,N,331.2,331.2,23.0,,66.9494,imputed,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,1/2/2019,31,34,N,281.8,340.4,22.9,,66.542,imputed,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,1/2/2019,31,34,N,281.8,340.4,22.9,,66.542,imputed,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,1/2/2019,31,34,N,317.4,331.2,24.7,,71.8382,imputed,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,1/2/2019,30,33,N,334.7,334.7,15.4,,44.9498,imputed,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,1/2/2019,30,33,Y,346.1,346.1,16.1,,76.0508,imputed,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,1/2/2019,28,31,Y,330.6,330.6,14.4,,68.0281,imputed,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,1/2/2019,28,31,Y,330.6,330.6,14.4,,68.0281,imputed,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,1/2/2019,28,31,Y,351.3,351.3,16.6,,78.029,imputed,,,
